,year,artists,duration_ms,name,popularity
38204,2018,"['Post Malone', 'Swae Lee']",194560,Spoil My Night (feat. Swae Lee),70
38206,2018,['SHAED'],184060,Trampoline,70
38209,2018,['James Bay'],181360,Us,76
38210,2018,['Shawn Mendes'],201200,Lost In Japan,75
38212,2018,['Bad Wolves'],254805,Zombie,71
38213,2018,"['Teqkoi', 'Snøw']",120000,I'm Not Enough and I'm Sorry,71
38214,2018,"['Pedro Capó', 'Farruko']",238200,Calma - Remix,79
38217,2018,['物語シリーズ'],255040,恋愛サーキュレーション,72
38218,2018,['Lonely God'],68523,Marlboro Nights,71
38219,2018,['Ariana Grande'],189507,goodnight n go,72
38220,2019,"['Megan Thee Stallion', 'Ty Dolla $ign', 'Nicki Minaj']",199427,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),74
38221,2019,"['Summer Walker', 'Usher']",181013,Come Thru (with Usher),75
38222,2019,['Lil Tecca'],116240,Did It Again,75
38223,2019,"['YNW Melly', 'Kanye West']",230400,Mixed Personalities (feat. Kanye West),74
38224,2019,['Tyler Childers'],218280,All Your'n,71
38225,2019,['Kevin Abstract'],176732,Peach,74
38226,2019,['Juice WRLD'],142026,Make Believe,73
38227,2019,['Matt Maeson'],187173,Hallucinogenics,73
38228,2019,['Post Malone'],150867,Saint-Tropez,77
38229,2019,"['Chance the Rapper', 'MadeinTYO', 'DaBaby']",225924,Hot Shower,72
38230,2019,"['MEDUZA', 'Becky Hill', 'Goodboys']",168387,Lose Control,85
38231,2019,"['Luke Combs', 'Eric Church']",223320,Does To Me (feat. Eric Church),72
38232,2019,['Lil Baby'],183011,Woah,74
38233,2019,"['Mustard', 'NAV', 'Playboi Carti', 'A Boogie Wit da Hoodie']",174100,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",76
38234,2019,"['Blake Shelton', 'Gwen Stefani']",194867,Nobody But You (Duet with Gwen Stefani),72
38235,2019,['Billie Eilish'],243725,xanny,78
38236,2019,['Polo G'],182387,Finer Things,73
38237,2019,"['Idina Menzel', 'Evan Rachel Wood']",260907,Show Yourself,76
38238,2019,['Miranda Lambert'],209760,Bluebird,72
38239,2019,['Khalid'],157220,Up All Night,77
38240,2019,['NF'],240429,Time,76
38241,2019,"['Young Thug', 'Lil Baby']",149040,Bad Bad Bad (feat. Lil Baby),73
38242,2019,"['Ashnikko', 'Yung Baby Tate']",167317,STUPID (feat. Yung Baby Tate),76
38243,2019,['PRETTYMUCH'],215760,Phases,76
38244,2019,"['H.E.R.', 'Bryson Tiller']",252747,Could've Been (feat. Bryson Tiller),74
38245,2019,"['Marshmello', 'CHVRCHES']",156347,Here With Me,78
38246,2019,['John K'],144427,if we never met,76
38247,2019,"['Junior H', 'Natanael Cano']",187353,Disfruto Lo Malo,74
38248,2019,['Thomas Rhett'],168960,Look What God Gave Her,72
38249,2019,['The Kid LAROI'],122113,Let Her Go,75
38250,2019,['Duncan Laurence'],183624,Arcade,81
38251,2019,['Lizzo'],195145,Juice,77
38252,2019,['Zach Bryan'],171693,Heading South,71
38253,2019,['Still Woozy'],153872,Habit,73
38254,2019,['Doja Cat'],187040,Rules,77
38255,2019,['Billie Eilish'],179889,my strange addiction,77
38256,2019,['Jonas Brothers'],200880,Like It's Christmas,75
38257,2019,"['Post Malone', 'Halsey', 'Future']",245267,Die For Me (feat. Future & Halsey),76
38258,2019,['Ant Saunders'],223258,Yellow Hearts,77
38259,2019,['gianni & kyle'],177627,do u even miss me at all?,74
38260,2019,"['Roddy Ricch', 'Ty Dolla $ign']",172320,Bacc Seat (feat. Ty Dolla $ign),74
38261,2019,['Luh Kel'],130876,Wrong,75
38262,2019,['Miley Cyrus'],233654,Slide Away,77
38263,2019,['Kane Brown'],192053,Good as You,71
38264,2019,['Kane Brown'],205400,Homesick,71
38265,2019,['Lil Skies'],182338,Magic,74
38266,2019,"['The Chainsmokers', 'ILLENIUM', 'Lennon Stella']",209880,Takeaway,80
38267,2019,"['ILLENIUM', 'X Ambassadors']",220730,In Your Arms (with X Ambassadors),75
38268,2019,['Matt Stell'],192587,Everywhere But On,70
38269,2019,['Natalie Taylor'],183103,Surrender,82
38270,2019,['Cavetown'],329050,Boys Will Be Bugs,74
38271,2019,['Dean Lewis'],196493,Be Alright,78
38272,2019,"['A$AP Ferg', 'Brent Faiyaz', 'Salaam Remi']",222987,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",73
38273,2019,"['Luke Combs', 'Brooks & Dunn']",180907,"1, 2 Many",72
38274,2019,"['AJ Mitchell', 'Ava Max']",178800,Slow Dance,76
38275,2019,"[""Why Don't We""]",184665,What Am I,75
38276,2019,['Polo G'],127200,Chosen 1,74
38277,2019,['Kaash Paige'],148640,Love Songs - Bonus,75
38278,2019,"['YNW Melly', '9lokknine']",176640,223's (feat. 9lokknine),73
38279,2019,['Lainey Wilson'],206320,Things A Man Oughta Know,71
38280,2019,['Flipp Dinero'],195637,Leave Me Alone,73
38281,2019,"['Post Malone', 'Meek Mill', 'Lil Baby']",218320,On The Road (feat. Meek Mill & Lil Baby),75
38282,2019,"['03 Greedo', 'Shoreline Mafia']",221396,Trap House (feat. Shoreline Mafia),71
38283,2019,['Katy Perry'],223523,Never Really Over,78
38284,2019,"['Ed Sheeran', 'Camila Cabello', 'Cardi B']",204467,South of the Border (feat. Camila Cabello & Cardi B),81
38285,2019,['Ruel'],213507,Painkiller,75
38286,2019,['Maggie Rogers'],223120,Love You For A Long Time,74
38287,2019,"['Tainy', 'Anuel AA', 'Ozuna']",270741,Adicto (with Anuel AA & Ozuna),80
38288,2019,['YoungBoy Never Broke Again'],176483,Ranada,70
38289,2019,['5 Seconds of Summer'],204887,Teeth,78
38290,2019,['Luke Bryan'],199382,Knockin' Boots,72
38291,2019,['Nate Smith'],190249,Wildfire,70
38292,2019,['BLACKPINK'],189052,Kill This Love,79
38293,2019,"['Wale', 'Jeremih']",214035,On Chill (feat. Jeremih),72
38294,2019,['Junior H'],259403,Ella,75
38295,2019,"['Logic', 'Eminem']",245387,Homicide (feat. Eminem),75
38296,2019,['BabyJake'],207813,Cigarettes On Patios,72
38297,2019,['ilyTOMMY'],108696,Forever,77
38298,2019,"['Jhay Cortez', 'J Balvin', 'Bad Bunny']",309120,No Me Conoce - Remix,79
38299,2019,['Tate McRae'],172916,stupid,77
38300,2019,['21 Savage'],254723,Immortal,72
38301,2019,['Harry Styles'],192080,To Be So Lonely,76
38302,2019,"['100 gecs', 'Laura Les', 'Dylan Brady']",114460,money machine,73
38303,2019,['Lizzo'],159736,Good as Hell,74
38304,2019,"['Julia Michaels', 'Niall Horan']",173307,What A Time (feat. Niall Horan),76
38305,2019,['King Von'],146773,Crazy Story,71
38306,2019,['The Backseat Lovers'],282206,Kilby Girl,71
38307,2019,['Juice WRLD'],214246,Who Shot Cupid?,72
38308,2019,['Baby Keem'],172672,HONEST,71
38309,2019,"['Shawn Mendes', 'Camila Cabello']",190800,Señorita,82
38310,2019,"['Noah Cyrus', 'Leon Bridges']",152280,July (feat. Leon Bridges),74
38311,2019,['Ariana Grande'],171573,needy,74
38312,2019,['Maggie Rogers'],233880,Light On,74
38313,2019,['Esteban Gabriel'],166667,Piel de Seda,71
38314,2019,"['Grupo Firme', 'Marca MP']",213254,El Güero (Feat. Marca MP),76
38315,2019,['Dean Lewis'],240013,Waves,78
38316,2019,"['Tyler, The Creator']",375387,"GONE, GONE / THANK YOU",72
38317,2019,"['Cuco', 'Jean Carter']",201264,Bossa No Sé (feat. Jean Carter),74
38318,2019,['Kanye West'],104591,Follow God,75
38319,2019,['Harry Styles'],207133,Adore You,77
38320,2019,['Justin Moore'],211430,Why We Drink,70
38321,2019,"['Black Eyed Peas', 'J Balvin']",221714,RITMO (Bad Boys For Life),82
38322,2019,['Andy Grammer'],151734,I Found You,74
38323,2019,"['Labrinth', 'Zendaya']",192987,All For Us - from the HBO Original Series Euphoria,76
38324,2019,"['Dreamville', 'Bas', 'JID', 'Guapdad 4000', 'Reese LAFLARE', 'Jace', 'Mez', 'Smokepurpp', 'Buddy', 'Ski Mask The Slump God']",217867,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",71
38325,2019,['Taylor Swift'],178427,Cruel Summer,74
38326,2019,['Rain Recordings'],170000,Forest Rain,74
38327,2019,['Lil Uzi Vert'],198913,Futsal Shuffle 2020,72
38329,2019,['BANNERS'],219801,Someone To You,79
38330,2019,"['Juice WRLD', 'Rvssian', 'Clever']",171817,Ring Ring (with Rvssian feat. Clever),72
38331,2019,"['Young Thug', 'J. Cole', 'Travis Scott']",200187,The London (feat. J. Cole & Travis Scott),75
38333,2019,['Gunna'],151539,Who You Foolin,71
38334,2019,['Lil Tjay'],189480,Hold On,73
38335,2019,"['The Chainsmokers', '5 Seconds of Summer']",226733,Who Do You Love,77
38336,2019,['SAYGRACE'],175884,Boys Ain't Shit,76
38338,2019,['Clairo'],260520,Bags,73
38339,2019,['Lil Nas X'],114893,Panini,75
38340,2019,['XXXTENTACION'],121672,Ex Bitch,74
38341,2019,['girl in red'],219638,bad idea!,76
38342,2019,"['Roddy Ricch', 'Gunna']",158692,Start Wit Me (feat. Gunna),72
38343,2019,['Lil Peep'],217000,Gym Class,74
38344,2019,"['Lizzo', 'Ariana Grande']",159011,Good as Hell (feat. Ariana Grande) - Remix,77
38345,2019,['Taylor Swift'],170640,I Forgot That You Existed,73
38346,2019,"['Gryffin', 'SLANDER', 'Calle Lehmann']",238459,All You Need To Know (feat. Calle Lehmann),75
38347,2019,['J.I the Prince of N.Y'],142289,Blame on Me,71
38348,2019,['Fizzonaut'],132923,Tepid Rainscape,73
38349,2019,"['Summer Walker', 'Jhené Aiko']",179973,I'll Kill You (feat. Jhené Aiko),71
38350,2019,['Wallows'],166520,Scrawny,73
38351,2019,['Normani'],193837,Motivation,76
38352,2019,['Clairo'],185307,Softly,73
38353,2019,"['Lil Nas X', 'Cardi B']",158707,Rodeo,74
38354,2019,"['YNW Melly', '9lokknine']",176640,223's (feat. 9lokknine),72
38355,2019,"['Dominic Fike', 'Kenny Beats']",146827,Phone Numbers,74
38356,2019,['Bruce Brus'],168000,White Noise Crashing Waves,76
38357,2019,['YUNGBLUD'],171880,parents,77
38358,2019,"['Doja Cat', 'Rico Nasty']",211013,Tia Tamera (feat. Rico Nasty),72
38359,2019,"['Lunay', 'Daddy Yankee', 'Bad Bunny']",266087,Soltera - Remix,77
38360,2019,['Ariana Grande'],212267,imagine,74
38361,2019,['Aaron May'],176532,Let Go,70
38362,2019,['Billie Eilish'],156371,ilomilo,77
38363,2019,['Post Malone'],221173,A Thousand Bad Times,73
38364,2019,"['XXXTENTACION', 'PnB Rock', 'Trippie Redd']",150475,bad vibes forever,73
38365,2019,"['Piso 21', 'Christian Nodal']",227234,Pa' Olvidarme De Ella,84
38366,2019,"['iann dior', 'Bernard Jabs']",175569,molly,72
38367,2019,"['ILLENIUM', 'Jon Bellion']",216668,Good Things Fall Apart (with Jon Bellion),70
38368,2019,['YK Osiris'],189253,Worth It,72
38370,2019,"['Sech', 'Ozuna', 'Anuel AA', 'Darell', 'Nicky Jam']",287773,Otro Trago - Remix,78
38372,2019,"['Marshmello', 'Roddy Ricch']",167898,Project Dreams,73
38373,2019,['Freddie Dredd'],173938,Cha Cha,72
38374,2019,"['Cardi B', 'Bruno Mars']",200890,Please Me,75
38375,2019,['DaBaby'],141827,Goin Baby,71
38376,2019,"['Anuel AA', 'Daddy Yankee', 'KAROL G', 'J Balvin', 'Ozuna']",301714,China,81
38377,2019,"['Young Thug', 'Travis Scott', 'Gunna']",279907,Hot (Remix) [feat. Gunna and Travis Scott],72
38378,2019,['Maluma'],175733,11 PM,80
38379,2019,['Lady A'],206598,What If I Never Get Over You,70
38380,2019,"['J Balvin', 'Bad Bunny']",222347,QUE PRETENDES,79
38381,2019,['Lykke Li'],168811,sex money feelings die - slowed version,75
38382,2019,['Doja Cat'],165733,Cyber Sex,74
38383,2019,"['DaBaby', 'Offset']",157693,Baby Sitter (feat. Offset),70
38384,2019,['Jonas Brothers'],183000,Only Human,76
38385,2019,['Joji'],180019,Sanctuary,74
38386,2019,"['Jack Harlow', 'Bryson Tiller']",128409,THRU THE NIGHT (feat. Bryson Tiller),71
38387,2019,['Sleeping At Last'],256300,Touch,74
38389,2019,"['Doja Cat', 'Tyga']",203093,Juicy,74
38390,2019,['Harry Styles'],189787,Canyon Moon,74
38391,2019,['Taylor Swift'],228027,Christmas Tree Farm,73
38393,2019,"['Dímelo Flow', 'Arcangel', 'Sech']",226533,Sigues Con El,82
38394,2019,['Dean Lewis'],179120,Half A Man,76
38395,2019,['Post Malone'],200680,I'm Gonna Be,72
38396,2019,['Ariana Grande'],182000,NASA,73
38397,2019,"['NAV', 'Meek Mill']",148278,Tap (feat. Meek Mill),71
38398,2019,['Carin Leon'],155803,Me La Avente,78
38399,2019,['Trippie Redd'],143713,Love Me More,71
38400,2019,"['Flipp Dinero', 'Lil Baby']",224916,How I Move (feat. Lil Baby),70
38401,2019,"['Zedd', 'Kehlani']",210901,Good Thing (with Kehlani),74
38402,2019,"['YG', 'Tyga', 'Jon Z']",299227,"Go Loko (feat. Tyga, Jon Z)",73
38403,2019,"['Sam Feldt', 'RANI']",174444,Post Malone (feat. RANI),78
38404,2019,['NF'],196800,When I Grow Up,73
38405,2019,['Blanco Brown'],200594,The Git Up,73
38406,2019,['Lil Nas X'],113000,Old Town Road,79
38407,2019,"['Jhay Cortez', 'J Balvin', 'Bad Bunny']",307547,No Me Conoce - Remix,77
38408,2019,['Brain Timbre'],152811,Open Window Thunder Sounds,72
38409,2019,['Mabel'],178480,Don't Call Me Up,81
38410,2019,['Ben Platt'],249427,Grow As We Go,72
38411,2019,['Panic! At The Disco'],189132,Into the Unknown - Panic! At The Disco Version,73
38412,2019,['Billie Eilish'],173202,8,75
38413,2019,['Doja Cat'],226987,Streets,73
38414,2019,['FLETCHER'],183428,Undrunk,71
38415,2019,['Labrinth'],202536,Forever,76
38416,2019,['Halsey'],231999,Nightmare,73
38417,2019,"['Tyler, The Creator']",212013,I THINK,72
38418,2019,['Lil Darkie'],632625,GENOCIDE,70
38419,2019,['Roddy Ricch'],167558,Boom Boom Room,70
38420,2020,['BTS'],204800,Stay,83
38421,2020,['WhoHeem'],159955,Lets Link,74
38422,2020,['Drake'],247059,Toosie Slide,84
38423,2020,"['Trippie Redd', 'PARTYNEXTDOOR']",283270,Excitement,79
38424,2020,['Moneybagg Yo'],155168,Said Sum,76
38425,2020,['BLACKPINK'],180947,How You Like That,85
38426,2020,"['Lele Pons', 'Guaynaa']",155825,Se Te Nota (with Guaynaa),92
38427,2020,"['Jay Wheeler', 'DJ Nelson', 'Myke Towers']",219048,La Curiosidad,92
38428,2020,"['Future', 'Lil Uzi Vert']",186847,Bankroll,70
38429,2020,"['The Kid LAROI', 'Machine Gun Kelly']",144860,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",80
38430,2020,"['Future', 'Lil Uzi Vert']",184737,Off Dat,70
38431,2020,"['Marshmello', 'Demi Lovato']",159863,OK Not To Be OK,84
38432,2020,"['Future', 'Lil Uzi Vert']",243936,I Don’t Wanna Break Up,70
38433,2020,['Lil Uzi Vert'],261781,Lullaby,70
38435,2020,['KAROL G'],178947,BICHOTA,91
38436,2020,"['Future', 'Lil Uzi Vert']",222295,Moment of Clarity,70
38437,2020,['Anuel AA'],212312,Reggaetonera,83
38438,2020,['Juice WRLD'],186749,Bad Energy,78
38439,2020,"['Juice WRLD', 'Trippie Redd']",180129,Tell Me U Luv Me (with Trippie Redd),78
38440,2020,"['Sista Prod', 'Subvrbs']",154599,Eyes Blue Like The Atlantic (feat. Subvrbs),83
38441,2020,"['NLE Choppa', 'Roddy Ricch']",173288,Walk Em Down (feat. Roddy Ricch),79
38442,2020,"['Justin Bieber', 'Quavo']",212869,Intentions,83
38443,2020,"['The Kid LAROI', 'Lil Tecca']",172005,Diva (feat. Lil Tecca),80
38444,2020,['The Kid LAROI'],195268,TELL ME WHY,78
38445,2020,['Bad Bunny'],170972,Si Veo a Tu Mamá,84
38446,2020,"['Mike WiLL Made-It', 'Nicki Minaj', 'YoungBoy Never Broke Again']",171165,What That Speed Bout!?,78
38448,2020,"['The Kid LAROI', 'Lil Mosey']",183567,WRONG (feat. Lil Mosey),80
38449,2020,"['Lil Durk', 'Lil Baby', 'Polo G']",169532,3 Headed Goat (feat. Lil Baby & Polo G),77
38450,2020,"['Future', 'Lil Uzi Vert']",280666,Patek,77
38451,2020,['Selena Gomez'],206459,Lose You To Love Me,84
38452,2020,"['Manuel Turizo', 'Rauw Alejandro', 'Myke Towers']",216107,La Nota,92
38453,2020,['Pink Sweat$'],170345,At My Worst,85
38454,2020,['Lil Uzi Vert'],234627,P2,79
38456,2020,['Madison Beer'],223270,Selfish,81
38457,2020,['Juice WRLD'],147548,Up Up And Away,78
38458,2020,['Tory Lanez'],132024,Broke In A Minute,78
38459,2020,"['MEDUZA', 'Dermot Kennedy']",167903,Paradise (feat. Dermot Kennedy),86
38461,2020,"['Jhay Cortez', 'Bad Bunny']",227520,CÓMO SE SIENTE - Remix,85
38462,2020,"['Joji', 'Diplo']",163906,Daylight,80
38463,2020,"['Kanye West', 'DaBaby', '2 Chainz']",191353,Nah Nah Nah (feat. DaBaby & 2 Chainz) - Remix,74
38464,2020,['Trippie Redd'],101353,Sleepy Hollow,77
38465,2020,"['Tyla Yaweh', 'Post Malone']",224638,Tommy Lee (feat. Post Malone),80
38467,2020,['The Weeknd'],198267,Heartless,80
38468,2020,['CORPSE'],92856,Miss YOU!,79
38470,2020,"['K/DA', 'Madison Beer', '(G)I-DLE', 'Lexie Liu', 'Jaira Burns', 'Seraphine', 'League of Legends']",217088,MORE,85
38471,2020,"['Blake Shelton', 'Gwen Stefani']",170173,Happy Anywhere (feat. Gwen Stefani),76
38472,2020,"['21 Savage', 'Metro Boomin']",201856,Many Men,77
38473,2020,"['Miley Cyrus', 'Dua Lipa']",169333,Prisoner (feat. Dua Lipa),85
38474,2020,['BRS Kash'],218182,Throat Baby (Go Baby),76
38475,2020,['Juice WRLD'],176650,Titanic,77
38478,2020,"['Moneybagg Yo', 'City Girls', 'DaBaby']",177704,Said Sum (feat. City Girls & DaBaby) - Remix,78
38479,2020,['The Weeknd'],237520,In Your Eyes,85
38480,2020,"['G-Eazy', 'blackbear']",214363,Hate The Way (feat. blackbear),80
38481,2020,"['BLACKPINK', 'Selena Gomez']",175813,Ice Cream (with Selena Gomez),82
38483,2020,"['Saweetie', 'Jhené Aiko']",189496,Back to the Streets (feat. Jhené Aiko),77
38484,2020,"['Migos', 'YoungBoy Never Broke Again']",195681,Need It,77
38485,2020,['$NOT'],120000,GOSHA,78
38486,2020,"['Bad Bunny', 'Daddy Yankee']",206420,La Santa,84
38487,2020,['Megan Thee Stallion'],176750,Captain Hook,77
38488,2020,['The Kid LAROI'],126521,SO DONE,80
38489,2020,['TWICE'],205493,I CAN'T STOP ME,86
38490,2020,"['Octavian', 'Skepta']",161668,Papi Chulo,85
38491,2020,"['Jhené Aiko', 'H.E.R.']",212867,B.S. (feat. H.E.R.),76
38492,2020,"['Ozuna', 'J Balvin', 'Chencho Corleone']",230693,Una Locura,91
38493,2020,['Tame Impala'],237800,Borderline,80
38495,2020,['Jonas Brothers'],180645,What A Man Gotta Do,82
38497,2020,['BTS'],199054,Dynamite,81
38498,2020,['Pop Smoke'],135747,Element,80
38500,2020,['BTS'],179548,Skit,79
38501,2020,['BLACKPINK'],199120,Pretty Savage,83
38502,2020,"['Polo G', 'Mustard']",204000,Heartless (feat. Mustard),76
38503,2020,"['Tyla Yaweh', 'DaBaby']",141123,Stuntin' On You (feat. DaBaby),78
38504,2020,"['NAV', 'Gunna']",151481,Young Wheezy (with Gunna),77
38505,2020,"['Justin Bieber', 'Quavo']",212867,Intentions (feat. Quavo),82
38507,2020,['Lil Tjay'],195649,Losses,78
38508,2020,['Trippie Redd'],152920,Weeeeee,75
38510,2020,"[""Olivia O'Brien""]",189125,Josslyn,77
38511,2020,['Halsey'],205473,You should be sad,80
38512,2020,['Anuel AA'],259250,Narcos,78
38513,2020,"['Lil Peep', 'Lil Tracy']",132227,white tee,78
38514,2020,['Doja Cat'],134240,Boss Bitch,84
38517,2020,"['21 Savage', 'Metro Boomin']",185037,Slidin,76
38518,2020,['CORPSE'],97317,Cat Girls Are Ruining My Life!,78
38519,2020,['Pop Smoke'],158466,Something Special,79
38520,2020,['Bad Bunny'],163084,La Difícil,83
38521,2020,"['Lil Tecca', 'Polo G', 'Lil Durk']",193013,When You Down (with Polo G feat. Lil Durk),77
38522,2020,['Megan Thee Stallion'],155497,Savage,80
38524,2020,"['NAV', 'Lil Baby']",184619,Don't Need Friends (feat. Lil Baby),76
38525,2020,['Morgan Wallen'],186293,Still Goin Down,72
38526,2020,['A Boogie Wit da Hoodie'],161765,Me and My Guitar,76
38527,2020,['Brent Faiyaz'],247080,Dead Man Walking,76
38528,2020,"['BLACKPINK', 'Cardi B']",159173,Bet You Wanna (feat. Cardi B),81
38529,2020,['Juice WRLD'],182922,Can't Die,77
38530,2020,"['NLE Choppa', 'Lil Baby']",240297,Narrow Road (feat. Lil Baby),76
38533,2020,['Lil Baby'],197530,Emotionally Scarred,75
38534,2020,['Eslabon Armado'],226821,Con Tus Besos,78
38535,2020,['Jerry Di'],197587,Mi Cuarto,89
38537,2020,['Giveon'],260776,LIKE I WANT YOU,76
38538,2020,['Farruko'],180520,La Tóxica,92
38540,2020,"['NextYoungin', 'ppcocaine']",166857,3 Musketeers,77
38541,2020,['Jordan Davis'],179153,Almost Maybes,74
38544,2020,"['Luke Combs', 'Amanda Shires']",224987,Without You,74
38545,2020,"['Nio Garcia', 'Anuel AA', 'Myke Towers', 'Brray', 'Juanka']",345241,La Jeepeta - Remix,87
38546,2020,['Tai Verdes'],196000,Stuck In The Middle,72
38548,2020,['Mac Miller'],342040,Good News,77
38549,2020,"['$NOT', 'Maggie Lindemann']",187587,Moon & Stars (feat. Maggie Lindemann),76
38550,2020,"['Bankrol Hayden', 'The Kid LAROI']",114865,Costa Rica (feat. The Kid LAROI) - Remix,78
38560,2020,"[""Why Don't We""]",216504,Fallin’ (Adrenaline),81
38562,2020,"['Khalid', 'Disclosure']",181436,Know Your Worth,82
38563,2020,['Juice WRLD'],200629,Fighting Demons,76
38564,2020,['Money Man'],160952,24,77
38565,2020,"['BLACKPINK', 'Selena Gomez']",175813,Ice Cream (with Selena Gomez),82
